Chr	start	end	coverage	missing	twoOrMore	pi(A)	pi(C)	pi(G)	pi(T)	theta_MLE	theta_C95_l	theta_C95_u	LL
9	38000000	38999999	2.837289	0.294535	0.586925	0.276965701	0.221428953	0.21988661	0.281718736	0.00393355276	0.00366031523	0.0042067903	-1132042.69
9	39000000	39999999	0.210489	0.917036	0.046468	0.318529932	0.186891512	0.181370316	0.31320824	0.00603790684	0.00478801673	0.00728779695	-121443.982
9	40000000	40999999	0.115837	0.943655	0.022745	0.314910609	0.191151059	0.189408165	0.304530167	0.00926575211	0.00706865012	0.0114628541	-81146.0176
9	41000000	41999999	0.079171	0.966761	0.014641	0.317091941	0.192626273	0.1865483	0.303733486	0.011966295	0.0089058432	0.0150267469	-48965.3045
9	42000000	42999999	0.054199	0.973253	0.010506	0.31880665	0.173001678	0.186772748	0.321418925	0.015010064	0.0110184626	0.0190016654	-38487.6491
9	43000000	43999999	0.302017	0.882113	0.061184	0.297275987	0.191200563	0.190925491	0.320597959	0.00713244732	0.00594462107	0.00832027357	-174752.329
9	44000000	44999999	0.464232	0.815275	0.105397	0.298564624	0.20693282	0.201566956	0.2929356	0.0111280179	0.0100469568	0.012209079	-278350.558
9	45000000	45999999	0.089582	0.955625	0.017233	0.301607502	0.200363076	0.197803869	0.300225553	0.0148764933	0.0117251069	0.0180278798	-64797.0534
9	46000000	46999999	0.032774	0.981164	0.005921	0.317954597	0.191821082	0.199908012	0.290316308	0.0160928749	0.0102632149	0.021922535	-26932.1605
9	47000000	47999999	0.057169	0.981793	0.010316	0.279438551	0.226538714	0.207751885	0.28627085	0.00883025682	0.00576626529	0.0118942484	-28372.8075
9	65000000	65999999	0.030937	0.984428	0.006461	0.306564492	0.186042835	0.187059926	0.320332747	0.00744710448	0.00344910487	0.0114451041	-22374.2546
9	66000000	66999999	1.095344	0.833601	0.117434	0.303535625	0.186044656	0.193838957	0.316580762	0.0389788777	0.037353804	0.0406039513	-321649.822
9	67000000	67999999	0.174583	0.951226	0.024545	0.32175055	0.188519497	0.199274583	0.29045537	0.0257926238	0.0225729798	0.0290122678	-76006.0515
9	68000000	68999999	1.16943	0.798803	0.13226	0.320897459	0.191510584	0.185845585	0.301746372	0.0338008397	0.0323325037	0.0352691758	-347842.809
9	69000000	69999999	0.4735	0.865044	0.07759	0.301139	0.182514537	0.193721933	0.322624529	0.0329852302	0.0310386912	0.0349317693	-218908.874
9	70000000	70999999	0.138796	0.946818	0.026582	0.314617119	0.186595608	0.198765515	0.300021758	0.0229677359	0.0200173449	0.0259181269	-81485.1752
9	71000000	71999999	4.018122	0.085026	0.802893	0.287289382	0.202768092	0.20780583	0.302136697	0.00311232795	0.00289973018	0.00332492573	-1468434.74
9	72000000	72999999	4.338562	0.088873	0.813712	0.30023586	0.19550092	0.197859443	0.306403778	0.00242101817	0.00223182034	0.00261021601	-1462063.1
9	73000000	73999999	4.325066	0.086422	0.823919	0.312928436	0.1936583	0.192374495	0.301038768	0.00311778203	0.00291467692	0.00332088714	-1465126.19
9	74000000	74999999	4.385016	0.062208	0.833833	0.308883567	0.199186278	0.194871051	0.297059103	0.00290041058	0.00269842317	0.00310239799	-1506127.9
9	75000000	75999999	4.615814	0.056276	0.854482	0.30763626	0.18469166	0.187721061	0.31995102	0.00237194422	0.00218563142	0.00255825702	-1508492.62
9	76000000	76999999	4.656916	0.052754	0.860707	0.32758004	0.176519387	0.173966128	0.321934444	0.00314019091	0.00293985326	0.00334052855	-1495919.25
9	77000000	77999999	4.366277	0.069393	0.831527	0.307486389	0.193611448	0.191075373	0.30782679	0.0028630487	0.00266174887	0.00306434853	-1487304.14
9	78000000	78999999	4.354164	0.063989	0.838653	0.297962889	0.19446993	0.196520982	0.3110462	0.00313386205	0.00292984518	0.00333787891	-1501838.94
9	79000000	79999999	4.250512	0.071147	0.82281	0.293959749	0.199202658	0.19866627	0.308171324	0.00361450968	0.00339439724	0.00383462212	-1492986.38
9	80000000	80999999	4.196801	0.077506	0.814243	0.307354464	0.201661394	0.19848798	0.292496162	0.00260897408	0.00241077885	0.00280716931	-1478936.51
9	81000000	81999999	4.3948	0.065463	0.842611	0.303003215	0.189147978	0.195476039	0.312372768	0.00268072576	0.00248857146	0.00287288006	-1496005.37
9	82000000	82999999	4.46048	0.068637	0.841285	0.304164358	0.187663709	0.193222196	0.314949736	0.00276980882	0.00257470613	0.0029649115	-1492450.98
9	83000000	83999999	4.462581	0.078613	0.829927	0.321984337	0.183324543	0.180980446	0.313710674	0.00317280615	0.00297038465	0.00337522764	-1462280.84
9	84000000	84999999	4.168112	0.098124	0.799602	0.298616829	0.198036818	0.200448247	0.302898106	0.00252178428	0.00232382789	0.00271974067	-1450027.07
9	85000000	85999999	4.306908	0.080672	0.823979	0.313092134	0.19636806	0.190018065	0.300521742	0.00264364357	0.00245026586	0.00283702129	-1470398.46
9	86000000	86999999	4.089576	0.096414	0.78684	0.302865161	0.202544625	0.200508684	0.294081531	0.00301370377	0.00280004807	0.00322735947	-1451845.09
9	87000000	87999999	4.303685	0.06183	0.840189	0.287830894	0.200808814	0.204755118	0.306605174	0.00275031217	0.00255442505	0.0029461993	-1510626.17
9	88000000	88999999	4.016704	0.114238	0.771191	0.307923064	0.201347528	0.197501211	0.293228198	0.00325396477	0.00303344328	0.00347448626	-1419550.81
9	89000000	89999999	4.324145	0.063228	0.836589	0.295922874	0.202401545	0.202442299	0.299233282	0.00270874651	0.00251134357	0.00290614946	-1510332.68
9	90000000	90999999	3.681289	0.133864	0.738517	0.279927669	0.218115643	0.218345341	0.283611347	0.0032959629	0.00306641867	0.00352550713	-1396116.95
9	91000000	91999999	4.259909	0.070131	0.816718	0.284261837	0.209390507	0.213164381	0.293183275	0.00283855629	0.00263536545	0.00304174712	-1506236.03
9	92000000	92999999	2.880247	0.318682	0.58583	0.267983172	0.228647465	0.227682353	0.27568701	0.00362845346	0.0033667506	0.00389015632	-1103891.15
9	93000000	93999999	4.37392	0.073577	0.822491	0.301546666	0.208125583	0.205117841	0.28520991	0.00282967139	0.00263058275	0.00302876002	-1502466.81
9	94000000	94999999	4.109517	0.087683	0.796474	0.296944349	0.216529209	0.207073476	0.279452965	0.00350519359	0.00328407353	0.00372631365	-1475892.4
9	95000000	95999999	3.85962	0.095579	0.768344	0.272392584	0.221955034	0.224599373	0.28105301	0.00311094479	0.00288965078	0.0033322388	-1459577.78
9	96000000	96999999	3.919345	0.100876	0.768688	0.265767648	0.219492449	0.223279791	0.291460112	0.00324663416	0.00302497367	0.00346829464	-1453314.51
9	97000000	97999999	3.831029	0.146213	0.739514	0.280502486	0.210472902	0.214196044	0.294828568	0.0027054915	0.00249230864	0.00291867437	-1381198.27
9	98000000	98999999	4.345051	0.066308	0.831015	0.287855823	0.215009809	0.21476729	0.282367078	0.00296879048	0.00276576287	0.0031718181	-1523598.69
9	99000000	99999999	3.632127	0.171405	0.702837	0.302149709	0.209993362	0.205544405	0.282312525	0.00352865777	0.00328646073	0.00377085482	-1331556.08
9	100000000	100999999	3.968526	0.078796	0.796998	0.279375325	0.217864224	0.218766701	0.28399375	0.00297054946	0.00275911221	0.0031819867	-1485927.95
9	101000000	101999999	3.918097	0.073186	0.804506	0.27363946	0.22393717	0.223931956	0.278491413	0.00289080092	0.00268297472	0.00309862711	-1498292.48
9	102000000	102999999	4.512575	0.06402	0.843098	0.306978676	0.198625253	0.193185546	0.301210525	0.0024845869	0.00229502634	0.00267414745	-1507431.75
9	103000000	103999999	4.220413	0.087129	0.810898	0.295595377	0.190125884	0.195962556	0.318316183	0.00288006585	0.0026749324	0.0030851993	-1456959.62
9	104000000	104999999	4.410363	0.0724	0.832623	0.308299993	0.183574889	0.188063486	0.320061632	0.00326174169	0.00305574707	0.00346773632	-1477605.16
9	105000000	105999999	4.551895	0.065387	0.843317	0.328888034	0.173724807	0.171416315	0.325970843	0.00188837955	0.00171465411	0.00206210499	-1463679.76
9	106000000	106999999	4.486157	0.077652	0.834522	0.327939986	0.175990384	0.176120298	0.319949331	0.00283843525	0.00264495855	0.00303191194	-1455513.18
9	107000000	107999999	4.291418	0.064769	0.831034	0.312211077	0.200298001	0.193486791	0.29400413	0.00317256571	0.00296377257	0.00338135884	-1497883.45
9	108000000	108999999	4.264154	0.088177	0.81212	0.288330617	0.188199353	0.196846124	0.326623906	0.00263852373	0.00244046608	0.00283658138	-1455999.52
9	109000000	109999999	4.458205	0.058019	0.846955	0.30549768	0.195708041	0.196734671	0.302059609	0.00223629577	0.00205615446	0.00241643707	-1514393.19
9	110000000	110999999	4.253945	0.066275	0.82819	0.28359492	0.209720502	0.215639731	0.291044847	0.00348357614	0.00326856572	0.00369858657	-1517231.24
9	111000000	111999999	4.396877	0.061608	0.842142	0.31356829	0.207844586	0.197451319	0.281135805	0.00329385737	0.00308890923	0.0034988055	-1516128.5
9	112000000	112999999	4.13959	0.069501	0.821689	0.284041572	0.210987918	0.215371179	0.289599331	0.0030715885	0.00286290581	0.00328027119	-1507205.74
9	113000000	113999999	4.529738	0.07465	0.833791	0.316668634	0.191664998	0.187308443	0.304357925	0.00314708016	0.00294357336	0.00335058696	-1485177.15
9	114000000	114999999	4.477232	0.063118	0.836835	0.306909328	0.20419291	0.199023781	0.289873982	0.00328462134	0.0030752278	0.00349401489	-1516954.84
9	115000000	115999999	4.158799	0.104825	0.795276	0.293589683	0.201544632	0.205122203	0.299743482	0.00342819084	0.00320972116	0.00364666053	-1445429.54
9	116000000	116999999	3.940165	0.073719	0.801247	0.25781973	0.227128199	0.233659615	0.281392455	0.00287073497	0.00266108934	0.00308038061	-1503587.59
9	117000000	117999999	4.017248	0.069118	0.812136	0.276434838	0.217294204	0.221482725	0.284788233	0.00343596426	0.00321875393	0.00365317459	-1507988.06
9	118000000	118999999	4.481049	0.061149	0.848597	0.309101521	0.189007908	0.192589256	0.309301316	0.00226082336	0.0020814415	0.00244020523	-1501978.23
9	119000000	119999999	4.051669	0.067549	0.822838	0.299748659	0.206365085	0.207552074	0.286334181	0.00298594862	0.00278296904	0.0031889282	-1496759.58
9	120000000	120999999	4.401835	0.049697	0.854984	0.30793545	0.192902307	0.194590235	0.304572007	0.00257969043	0.00239092	0.00276846086	-1518927.12
9	121000000	121999999	4.46967	0.061433	0.845976	0.312462964	0.18693571	0.185806891	0.314794435	0.00269622496	0.00250512298	0.00288732695	-1494660.95
9	122000000	122999999	4.161041	0.066613	0.829213	0.300868258	0.208779952	0.202222647	0.288129142	0.00269179113	0.00249620576	0.00288737649	-1501819.84
9	123000000	123999999	4.292247	0.068348	0.828437	0.300709072	0.211146728	0.204848129	0.28329607	0.0028644019	0.00266225793	0.00306654587	-1507963.56
9	124000000	124999999	3.792317	0.077965	0.787299	0.266336824	0.233602447	0.234336716	0.265724013	0.00349581262	0.00327054978	0.00372107546	-1495534.24
9	125000000	125999999	4.377015	0.07699	0.82272	0.301166088	0.199724061	0.200039638	0.299070214	0.0030201785	0.00281527183	0.00322508518	-1489894.75
9	126000000	126999999	3.997174	0.076474	0.802322	0.2864548	0.224726862	0.217722422	0.271095916	0.00299433015	0.00278300513	0.00320565518	-1496243.82
9	127000000	127999999	3.999898	0.077097	0.796965	0.287320057	0.228765796	0.220924263	0.262989884	0.00310315675	0.00288458638	0.00332172712	-1496829.12
9	128000000	128999999	4.136804	0.073762	0.810802	0.281083423	0.211499857	0.216334083	0.291082637	0.00319920449	0.00298422146	0.00341418752	-1497878.94
9	129000000	129999999	3.877638	0.076071	0.794834	0.255924583	0.231560776	0.235194177	0.277320464	0.00339548695	0.00317358209	0.00361739181	-1499866.46
9	130000000	130999999	3.601885	0.08813	0.761848	0.24864483	0.251081764	0.25007453	0.250198876	0.00410358129	0.00385664938	0.0043505132	-1481270.17
9	131000000	131999999	3.385774	0.102135	0.739625	0.238747275	0.250345741	0.257950678	0.252956307	0.00442991559	0.00416428311	0.00469554808	-1454392.31
9	132000000	132999999	3.587138	0.091244	0.757941	0.248050225	0.248406006	0.252909694	0.250634075	0.00509553258	0.00482782456	0.00536324059	-1480415.32
9	133000000	133999999	2.964657	0.233891	0.633459	0.240019329	0.249203294	0.254456863	0.256320514	0.00385621372	0.00358900659	0.00412342085	-1240060.84
9	134000000	134999999	3.855034	0.080987	0.788521	0.26133101	0.236890389	0.234670787	0.267107814	0.00374663456	0.00351391797	0.00397935115	-1498178.46
9	135000000	135999999	3.795149	0.088662	0.778706	0.267433576	0.239889356	0.235357146	0.257319923	0.00321787839	0.00299531106	0.00344044571	-1481776.37
9	136000000	136999999	3.043756	0.155522	0.677765	0.24253765	0.267880342	0.265803251	0.223778757	0.00392841148	0.00366642392	0.00419039904	-1356814.52
9	137000000	137999999	2.936446	0.166669	0.663588	0.22331154	0.263342567	0.275964915	0.237380978	0.00341495617	0.00316450931	0.00366540302	-1332358.84
9	138000000	138999999	3.117991	0.142495	0.684161	0.248076265	0.26866407	0.258530894	0.224728771	0.00388864602	0.00363179588	0.00414549616	-1375724.1
9	139000000	139999999	2.58335	0.187095	0.613146	0.211988664	0.290952213	0.28857999	0.208479133	0.00407143239	0.00378374404	0.00435912074	-1282843.21
9	140000000	140999999	3.212336	0.13923	0.689022	0.229465485	0.259983505	0.26614309	0.24440792	0.0042606941	0.00399271998	0.00452866822	-1389004.45
9	141000000	141213431	0.822430563	0.724905356	0.177531954	0.251475478	0.234671319	0.241348891	0.272504313	0.011698973	0.00993327683	0.0134646691	-92325.2656
10	0	999999	3.423329	0.201234	0.679999	0.291150683	0.230165796	0.215612171	0.26307135	0.00271789168	0.00249435986	0.0029414235	-1288128.3
10	1000000	1999999	3.794158	0.109284	0.759294	0.270759126	0.222109389	0.228150301	0.278981183	0.00297127139	0.0027563568	0.00318618599	-1439015.31
10	2000000	2999999	4.358824	0.062595	0.835039	0.305255954	0.200425044	0.197780545	0.296538456	0.00315855066	0.00295562578	0.00336147554	-1505299.42
10	3000000	3999999	4.225171	0.069287	0.816885	0.280733456	0.217085912	0.220742663	0.281437969	0.00332254985	0.00311013113	0.00353496858	-1516118.97
10	4000000	4999999	4.729275	0.054574	0.856875	0.302820371	0.194417611	0.191694312	0.311067706	0.00324118017	0.00304223757	0.00344012277	-1526762.42
10	5000000	5999999	3.897265	0.112544	0.766601	0.290030403	0.216121477	0.211496706	0.282351414	0.00381820762	0.00358669673	0.0040497185	-1434347.82
10	6000000	6999999	3.976141	0.098243	0.790432	0.277648627	0.214187897	0.216976988	0.291186488	0.00346718367	0.00324607763	0.0036882897	-1460111.93
10	7000000	7999999	4.146901	0.074356	0.819358	0.296349337	0.212728563	0.207831963	0.283090137	0.00350433723	0.00328682278	0.00372185168	-1497056.29
10	8000000	8999999	4.393481	0.059666	0.841818	0.295693904	0.19460971	0.202109863	0.307586523	0.00345426924	0.00324397512	0.00366456335	-1513028.91
10	9000000	9999999	4.518468	0.060516	0.849568	0.323665693	0.179586903	0.178321379	0.318426025	0.00232142068	0.00213995014	0.00250289121	-1481150.02
10	10000000	10999999	4.350506	0.068454	0.836691	0.307174211	0.192143447	0.193375871	0.307306471	0.00328409714	0.00307917192	0.00348902236	-1491227.76
10	11000000	11999999	4.044872	0.069206	0.813499	0.284823393	0.217751783	0.214674846	0.282749979	0.0032596475	0.00304488092	0.00347441408	-1504431.98
10	12000000	12999999	4.014802	0.078393	0.797752	0.267745265	0.217718128	0.225138329	0.289398278	0.00453150226	0.00428526522	0.0047777393	-1499996.26
10	13000000	13999999	3.973051	0.078723	0.796744	0.284778124	0.217252365	0.219954469	0.278015041	0.00408385564	0.00384966677	0.00431804451	-1492264.97
10	14000000	14999999	4.200862	0.06266	0.829582	0.295059254	0.214668874	0.208757254	0.281514618	0.00391222465	0.00368839621	0.00413605308	-1520886.92
10	15000000	15999999	4.066659	0.087008	0.795144	0.294069397	0.207181904	0.203940168	0.294808531	0.0032356594	0.00302092839	0.00345039041	-1464682.97
10	16000000	16999999	4.452396	0.056327	0.845981	0.306314984	0.200341533	0.196611578	0.296731906	0.00327611378	0.00306880916	0.00348341841	-1523375.56
10	17000000	17999999	3.461956	0.267421	0.650508	0.307467656	0.198366075	0.195526041	0.298640228	0.00313290142	0.00289990588	0.00336589697	-1177574.4
10	18000000	18999999	3.447697	0.268681	0.646599	0.295391814	0.197600668	0.199769892	0.307237626	0.00402682738	0.00377088504	0.00428276973	-1183950.19
10	19000000	19999999	4.466299	0.075602	0.832094	0.306391799	0.177963833	0.184250438	0.33139393	0.00392653647	0.00370700469	0.00414606825	-1469227.04
10	20000000	20999999	4.391455	0.07831	0.823961	0.3091023	0.18417513	0.190186644	0.316535926	0.00289649293	0.00269761816	0.0030953677	-1468854.62
10	21000000	21999999	4.365306	0.068285	0.830556	0.29881879	0.206180298	0.198890154	0.296110758	0.0033048172	0.00309179838	0.00351783602	-1508063.85
10	22000000	22999999	4.514131	0.068743	0.835363	0.307260408	0.198468559	0.194012848	0.300258185	0.00238035851	0.00219389648	0.00256682055	-1499674.76
10	23000000	23999999	4.384999	0.073641	0.826011	0.298991125	0.199583774	0.201864597	0.299560504	0.00277381615	0.00257449068	0.00297314162	-1494657.66
10	24000000	24999999	4.288151	0.073238	0.82678	0.296432721	0.197994454	0.201520738	0.304052086	0.00269200295	0.0024929555	0.00289105039	-1489904.58
10	25000000	25999999	4.340142	0.073048	0.828893	0.292789501	0.193457017	0.195326095	0.318427387	0.00327906128	0.00306967325	0.00348844932	-1486342
10	26000000	26999999	4.172724	0.078018	0.809655	0.301175854	0.195821793	0.197736155	0.305266199	0.00437881424	0.00414303357	0.00461459492	-1476572.03
10	27000000	27999999	4.23923	0.083479	0.807627	0.308493228	0.196345023	0.195559783	0.299601966	0.00337276707	0.00315649001	0.00358904413	-1466056.09
10	28000000	28999999	4.433384	0.06403	0.837172	0.307552802	0.199273234	0.195286977	0.297886987	0.00322656311	0.00301927914	0.00343384708	-1508113.86
10	29000000	29999999	4.267158	0.070894	0.822428	0.288691304	0.209110753	0.211959376	0.290238568	0.00362191637	0.00340147024	0.00384236251	-1511723.01
10	30000000	30999999	4.036452	0.075863	0.803262	0.288926591	0.213510903	0.215864989	0.281697517	0.00384188519	0.00361210118	0.0040716692	-1495977.94
10	31000000	31999999	4.354585	0.08214	0.81934	0.301478968	0.198411501	0.200499716	0.299609815	0.00227577343	0.00208537063	0.00246617622	-1477388.24
10	32000000	32999999	4.337977	0.083695	0.810065	0.291883759	0.197749274	0.196207399	0.314159568	0.00398493768	0.00375609002	0.00421378535	-1477808.71
10	33000000	33999999	4.466948	0.067682	0.836213	0.302918392	0.199671363	0.199956099	0.297454147	0.00263619576	0.00244113659	0.00283125493	-1508680.45
10	34000000	34999999	4.439092	0.054651	0.846025	0.315383053	0.205451582	0.195880352	0.283285013	0.00300187837	0.00279928287	0.00320447387	-1525661.54
10	35000000	35999999	4.096653	0.075741	0.811063	0.285558539	0.21030756	0.215389886	0.288744014	0.00384658465	0.00361772153	0.00407544777	-1496359.6
10	36000000	36999999	4.444511	0.068558	0.832572	0.300292118	0.191812395	0.193539924	0.314355563	0.00299340078	0.00279313637	0.00319366518	-1491917.88
10	37000000	37999999	3.834439	0.120901	0.756958	0.30168812	0.188511825	0.19617846	0.313621594	0.00266707882	0.00245288694	0.00288127071	-1388982.15
10	38000000	38999999	4.111099	0.279629	0.587491	0.312087259	0.189132762	0.208357653	0.290422325	0.0111916248	0.0107880917	0.0115951579	-1268224.82
10	39000000	39999999	2.988606	0.880753	0.104066	0.309740966	0.187724973	0.201565121	0.30096894	0.0324548997	0.0310409724	0.0338688269	-361441.82
10	42000000	42999999	11.511353	0.528456	0.405742	0.300488828	0.208001231	0.177346223	0.314163718	0.0365588673	0.035755244	0.0373624907	-983637.768
10	43000000	43999999	3.442533	0.118159	0.725032	0.27093191	0.227634266	0.228099215	0.273334609	0.00344649808	0.00320893041	0.00368406574	-1409260.51
10	44000000	44999999	3.935177	0.093873	0.78435	0.280150162	0.21139176	0.219060167	0.289397911	0.00271211286	0.00250826612	0.0029159596	-1459351.78
10	45000000	45999999	4.001651	0.089437	0.789397	0.294753099	0.210475108	0.206594805	0.288176989	0.00287763343	0.00267047074	0.00308479613	-1460979.47
10	46000000	46999999	1.134044	0.75116	0.203919	0.314555938	0.210265785	0.202612475	0.272565802	0.00378994743	0.00334653754	0.00423335731	-401635.974
10	47000000	47999999	1.747182	0.682656	0.264015	0.27964274	0.221860796	0.221510251	0.276986213	0.00600700925	0.00556512571	0.0064488928	-538064.347
10	48000000	48999999	1.421019	0.641005	0.297421	0.274715613	0.2280308	0.228952564	0.268301023	0.00251161214	0.00218366354	0.00283956074	-574328.745
10	49000000	49999999	2.483482	0.418181	0.497283	0.279548794	0.216805941	0.216615076	0.287030189	0.00330233832	0.00303562246	0.00356905419	-934173.152
10	50000000	50999999	3.862906	0.079577	0.790562	0.287942672	0.225605737	0.221352831	0.26509876	0.00333804724	0.00312065939	0.00355543509	-1484242.6
10	51000000	51999999	0.903267	0.759073	0.18273	0.292837146	0.205787756	0.205664242	0.295710856	0.00445542026	0.00392919214	0.00498164838	-378258.533
10	52000000	52999999	4.086011	0.124315	0.772643	0.317195148	0.190424702	0.188152723	0.304227427	0.00280476477	0.00260105488	0.00300847467	-1392917.94
10	53000000	53999999	4.522595	0.067457	0.844942	0.30927504	0.177094753	0.184149438	0.329480769	0.00323248333	0.00302978904	0.00343517762	-1479205.34
10	54000000	54999999	4.456765	0.06216	0.84333	0.309761077	0.180845707	0.185767624	0.323625592	0.00297312095	0.00277313888	0.00317310301	-1486532.9
10	55000000	55999999	4.44038	0.077349	0.829069	0.330628311	0.175466664	0.174779189	0.319125835	0.0032398543	0.00303368162	0.00344602697	-1450912.73
10	56000000	56999999	4.632056	0.059625	0.851645	0.337908324	0.171852733	0.168953139	0.321285805	0.00279708271	0.00260441389	0.00298975154	-1472288.06
10	57000000	57999999	4.559297	0.070443	0.841097	0.335387834	0.169435471	0.169176083	0.326000611	0.00284454194	0.0026501154	0.00303896848	-1453479.98
10	58000000	58999999	4.597689	0.058892	0.852183	0.326023459	0.174974701	0.172526191	0.326475649	0.00355249814	0.00334442271	0.00376057358	-1483476.51
10	59000000	59999999	4.440418	0.063865	0.842183	0.328505097	0.183325437	0.1758865	0.312282967	0.00312520262	0.00292211268	0.00332829256	-1477025.09
10	60000000	60999999	4.394655	0.07034	0.832714	0.299962435	0.184521558	0.19226448	0.323251527	0.00293061779	0.00273203344	0.00312920215	-1481281.02
10	61000000	61999999	4.264369	0.069493	0.825924	0.312144013	0.197790651	0.190193734	0.299871603	0.00306779835	0.00286382909	0.00327176762	-1483577.81
10	62000000	62999999	4.450497	0.054598	0.850432	0.317368238	0.190592226	0.186530919	0.305508617	0.00226182359	0.0020816674	0.00244197977	-1504414.88
10	63000000	63999999	4.518575	0.050673	0.856899	0.312353193	0.187908096	0.18812193	0.311616781	0.00180328294	0.00163420378	0.0019723621	-1510511.52
10	64000000	64999999	4.305386	0.070893	0.827323	0.307959837	0.19987956	0.197374097	0.294786505	0.00318963974	0.00298408975	0.00339518972	-1493265.65
10	65000000	65999999	4.458993	0.065775	0.837681	0.306169433	0.193385244	0.195057041	0.305388282	0.00335825382	0.00314733328	0.00356917436	-1501316.6
10	66000000	66999999	4.572756	0.06003	0.852379	0.313908105	0.173945988	0.177740312	0.334405596	0.00290884749	0.00271343201	0.00310426296	-1480274.37
10	67000000	67999999	4.622872	0.053634	0.85614	0.324448021	0.176901505	0.173604737	0.325045736	0.00218362056	0.00200614926	0.00236109187	-1487110.93
10	68000000	68999999	4.610675	0.061441	0.849568	0.33121563	0.181898743	0.173125668	0.31375996	0.00228240993	0.00210347529	0.00246134458	-1481134.38
10	69000000	69999999	4.460481	0.086496	0.81543	0.321782208	0.195734162	0.186932276	0.295551355	0.00272628417	0.00252610019	0.00292646816	-1467539.73
10	70000000	70999999	4.11537	0.076962	0.80631	0.282647021	0.210120458	0.21350282	0.293729701	0.00405926476	0.00382206441	0.00429646512	-1494162.65
10	71000000	71999999	3.720819	0.076872	0.784399	0.270509509	0.231391122	0.236873553	0.261225816	0.0034878895	0.00326339192	0.00371238709	-1491674.37
10	72000000	72999999	3.533308	0.089975	0.766482	0.252860105	0.236213272	0.243977782	0.266948841	0.0028443633	0.00262897886	0.00305974773	-1464139.33
10	73000000	73999999	3.544936	0.085867	0.766431	0.254313847	0.247721786	0.244927465	0.253036901	0.00341229131	0.00318248017	0.00364210245	-1478078.71
10	74000000	74999999	4.43194	0.066988	0.827993	0.297073776	0.204261375	0.204343653	0.294321196	0.0027153055	0.00251071222	0.00291989877	-1511868.66
10	75000000	75999999	3.927026	0.11057	0.770746	0.289023361	0.214183817	0.213606825	0.283185997	0.00325687407	0.00303251492	0.00348123322	-1437367.96
10	76000000	76999999	4.465227	0.057854	0.841479	0.286774751	0.195091474	0.203684817	0.314448959	0.0030228881	0.0028174324	0.00322834379	-1517134.01
10	77000000	77999999	4.105011	0.067451	0.823807	0.269217723	0.205351205	0.220243697	0.305187376	0.00295473413	0.00274835574	0.00316111253	-1506270.61
10	78000000	78999999	4.432963	0.073003	0.835746	0.302542892	0.198195426	0.196642502	0.30261918	0.00174513527	0.00157496279	0.00191530774	-1491004.86
10	79000000	79999999	3.911221	0.074784	0.803453	0.281207702	0.233846333	0.225771968	0.259173996	0.00280109762	0.00259475237	0.00300744286	-1502040.29
10	80000000	80999999	3.729998	0.070396	0.797652	0.256821412	0.241478938	0.24267367	0.259025979	0.00298573367	0.0027747415	0.00319672584	-1507628.48
10	81000000	81999999	2.742386	0.275518	0.578433	0.278841681	0.225143679	0.224139652	0.271874989	0.00402990685	0.00374922246	0.00431059123	-1153961.81
10	82000000	82999999	4.109188	0.086748	0.798648	0.288591803	0.20028529	0.207437304	0.303685603	0.00258206957	0.0023846459	0.00277949324	-1464405.61
10	83000000	83999999	4.565892	0.067053	0.844982	0.313434208	0.178548754	0.182592921	0.325424117	0.00199935866	0.00182448482	0.00217423251	-1476704.78
10	84000000	84999999	4.53159	0.054592	0.85599	0.3065468	0.183533971	0.187082065	0.322837164	0.00247646382	0.00228996986	0.00266295778	-1503798.04
10	85000000	85999999	4.350294	0.07204	0.827225	0.309530929	0.196280237	0.192158981	0.302029853	0.00371174211	0.00349536649	0.00392811773	-1488928.1
10	86000000	86999999	4.249053	0.085588	0.811224	0.292312318	0.19402091	0.201475698	0.312191074	0.00323257971	0.00302283596	0.00344232346	-1469191.62
10	87000000	87999999	4.081518	0.080094	0.806672	0.311372022	0.211998102	0.202638051	0.273991824	0.00268305013	0.0024840898	0.00288201046	-1475048.26
10	88000000	88999999	3.44402	0.158543	0.701204	0.278704622	0.222641151	0.220775923	0.277878304	0.00353914732	0.00329724348	0.00378105117	-1350143.21
10	89000000	89999999	3.52167	0.23266	0.669633	0.299330027	0.189850606	0.195181286	0.315638081	0.00278952686	0.00256740067	0.00301165306	-1221791.4
10	90000000	90999999	4.586764	0.051935	0.85773	0.314604637	0.186307446	0.186215134	0.312872783	0.00296460945	0.00276953242	0.00315968648	-1512811.69
10	91000000	91999999	4.295249	0.074747	0.823666	0.303667579	0.192086145	0.194391533	0.309854743	0.0030036012	0.00280021895	0.00320698344	-1477937.28
10	92000000	92999999	4.377952	0.064492	0.834729	0.309877032	0.191957579	0.192330865	0.305834525	0.00219635866	0.00201286368	0.00237985364	-1491803.38
10	93000000	93999999	4.29764	0.090045	0.812259	0.307954167	0.196915628	0.193256279	0.301873926	0.00239510258	0.002200561	0.00258964417	-1458069.85
10	94000000	94999999	4.224621	0.068087	0.820381	0.28878447	0.202923691	0.205521716	0.302770123	0.00341848352	0.00319823745	0.00363872958	-1502043.9
10	95000000	95999999	4.084039	0.069471	0.815799	0.293669285	0.208569593	0.20746395	0.290297172	0.00346204447	0.00324404567	0.00368004327	-1497232.95
